                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.0363,                 2.2877,                 1.3559,                0.91139,                0.81573,                0.45429,                 0.4946,                0.39569,                0.81693,                0.43752,                0.48141,                 0.3371,                 1.1331,                 2.7495,                 1.4979,                0.92927,             0.00020931,             0.00020931,             0.00020931
                    103,                 1.0395,                 2.3224,                 1.3523,                0.91328,                0.85767,                0.44273,                0.49667,                0.39757,                0.83991,                0.43575,                0.48355,                0.33686,                 1.1137,                 2.7523,                 1.4809,                0.92431,             0.00020723,             0.00020723,             0.00020723
                    104,                 1.0442,                  2.314,                 1.3617,                0.91669,                0.84282,                0.44626,                0.49427,                0.39689,                  0.838,                0.43105,                0.47678,                0.33581,                 1.1297,                 2.7536,                 1.5131,                0.92695,             0.00020515,             0.00020515,             0.00020515
                    105,                 1.0384,                 2.3019,                 1.3372,                0.91642,                0.83929,                0.45017,                0.49591,                0.39654,                0.82925,                0.43778,                 0.4849,                 0.3374,                 1.1166,                 2.7331,                 1.4948,                0.92061,             0.00020308,             0.00020308,             0.00020308
                    106,                 1.0266,                 2.2874,                 1.3359,                0.91414,                0.85928,                0.45048,                0.49995,                0.40092,                0.83295,                0.43716,                0.48473,                0.34068,                 1.1195,                 2.7743,                 1.4686,                0.92346,               0.000201,               0.000201,               0.000201
                    107,                 1.0235,                  2.299,                 1.3238,                0.90843,                0.84123,                 0.4483,                0.49607,                0.39784,                0.83144,                0.43536,                 0.4823,                0.33706,                 1.1111,                  2.719,                 1.4777,                0.91785,             0.00019892,             0.00019892,             0.00019892
                    108,                 1.0385,                  2.312,                 1.3425,                0.91303,                0.85562,                0.44706,                0.50148,                0.40108,                0.83519,                0.43423,                0.48414,                0.33739,                 1.1189,                 2.7578,                 1.4835,                0.91827,             0.00019685,             0.00019685,             0.00019685
                    109,                 1.0559,                 2.3229,                  1.335,                0.91639,                0.85335,                0.44971,                0.49971,                0.39923,                0.83716,                0.43896,                0.48681,                0.34157,                 1.1174,                 2.7546,                 1.4701,                0.91758,             0.00019477,             0.00019477,             0.00019477
                    110,                 1.0401,                 2.3079,                 1.3033,                0.91237,                0.87479,                0.44664,                0.49979,                0.39995,                0.85293,                0.43799,                0.48533,                   0.34,                  1.116,                 2.7465,                 1.4578,                0.92272,             0.00019269,             0.00019269,             0.00019269
                    111,                 1.0142,                  2.263,                 1.2966,                0.90762,                0.85124,                0.45399,                 0.4986,                0.40193,                0.83941,                0.44158,                0.48516,                0.34145,                 1.1046,                 2.7283,                 1.4663,                0.91555,             0.00019061,             0.00019061,             0.00019061
                    112,                 1.0239,                 2.2834,                   1.32,                0.90615,                0.85712,                0.45197,                0.50173,                0.40452,                0.85314,                0.43709,                0.48576,                 0.3443,                 1.1013,                 2.7248,                 1.4511,                0.91385,             0.00018854,             0.00018854,             0.00018854
                    113,                 1.0089,                 2.2504,                 1.3217,                0.90708,                0.85628,                0.45428,                0.50091,                0.40283,                 0.8461,                0.43998,                0.48526,                0.34329,                 1.1052,                 2.7237,                 1.4603,                0.91935,             0.00018646,             0.00018646,             0.00018646
                    114,                 1.0207,                 2.2795,                 1.2989,                0.90114,                0.87173,                0.45155,                0.50192,                0.40431,                 0.8607,                 0.4364,                0.48669,                0.34531,                 1.1027,                 2.7244,                 1.4532,                0.91766,             0.00018438,             0.00018438,             0.00018438
                    115,                 1.0239,                 2.2871,                 1.3104,                0.91024,                 0.8584,                0.45131,                0.49823,                 0.4014,                0.84686,                 0.4407,                0.48348,                0.34271,                 1.1076,                 2.7372,                 1.4692,                0.92147,             0.00018231,             0.00018231,             0.00018231
                    116,                  1.014,                  2.282,                 1.2873,                0.90439,                0.87609,                0.44793,                0.50043,                0.40221,                0.86863,                0.43148,                0.48237,                0.34047,                 1.1065,                  2.709,                 1.4621,                0.91871,             0.00018023,             0.00018023,             0.00018023
                    117,                 1.0287,                 2.2764,                 1.3133,                0.90603,                0.84351,                0.45446,                0.49956,                0.40178,                0.84112,                0.44067,                0.48529,                0.34263,                 1.0981,                 2.6859,                 1.4641,                0.91345,             0.00017815,             0.00017815,             0.00017815
                    118,                 1.0154,                 2.2573,                 1.2984,                0.90578,                0.84908,                0.45627,                0.50004,                0.40191,                0.86424,                0.43917,                0.48699,                0.34287,                 1.0987,                 2.7025,                 1.4645,                0.91527,             0.00017608,             0.00017608,             0.00017608
                    119,                 1.0125,                 2.2607,                 1.2832,                0.90059,                0.86868,                0.45066,                0.50021,                0.40305,                0.84702,                 0.4395,                0.48687,                0.34315,                 1.0961,                  2.698,                  1.453,                0.91216,               0.000174,               0.000174,               0.000174
                    120,                 1.0232,                 2.2706,                 1.2977,                0.90665,                0.85997,                0.45616,                0.50262,                 0.4063,                0.84217,                0.44306,                 0.4887,                0.34393,                 1.0926,                 2.7177,                 1.4462,                0.91167,             0.00017192,             0.00017192,             0.00017192
                    121,                 1.0131,                 2.2618,                 1.2742,                0.90343,                0.86274,                0.45858,                0.50554,                0.40647,                0.85398,                0.44574,                0.48971,                0.34673,                 1.0868,                 2.6891,                 1.4326,                0.91233,             0.00016985,             0.00016985,             0.00016985
                    122,                0.99444,                 2.2268,                 1.2618,                0.89929,                0.86757,                0.45617,                0.50577,                0.40744,                0.86199,                0.44275,                0.49104,                0.34692,                 1.0852,                 2.7026,                 1.4384,                0.90802,             0.00016777,             0.00016777,             0.00016777
                    123,                 1.0092,                 2.2291,                 1.2608,                 0.8989,                0.86116,                0.45881,                 0.5052,                 0.4096,                0.84666,                0.44564,                0.48971,                0.34775,                 1.0815,                 2.7193,                 1.4239,                0.90675,             0.00016569,             0.00016569,             0.00016569
                    124,                      1,                 2.2372,                 1.2529,                0.89491,                0.86477,                0.45622,                0.50608,                0.41177,                0.85167,                0.44358,                 0.4928,                0.34847,                  1.073,                 2.7051,                 1.4271,                0.89971,             0.00016361,             0.00016361,             0.00016361
                    125,                0.99727,                 2.2198,                 1.2511,                0.89368,                0.87105,                0.45309,                0.50436,                0.40778,                0.85664,                 0.4401,                0.49136,                0.34555,                 1.0832,                 2.6831,                  1.441,                0.90632,             0.00016154,             0.00016154,             0.00016154
                    126,                0.99758,                 2.2128,                 1.2565,                0.90086,                0.84886,                0.45751,                0.50573,                0.40846,                0.86623,                0.44047,                0.49261,                 0.3478,                 1.0808,                 2.6998,                  1.434,                0.90576,             0.00015946,             0.00015946,             0.00015946
                    127,                 1.0001,                 2.2281,                 1.2589,                0.89642,                0.88397,                0.45448,                0.50822,                0.40983,                 0.8659,                0.44452,                0.49383,                0.34926,                 1.0778,                 2.6984,                 1.4258,                 0.9059,             0.00015738,             0.00015738,             0.00015738
                    128,                 0.9953,                  2.229,                 1.2483,                0.89564,                 0.8403,                0.46025,                0.50625,                0.40955,                0.81401,                0.44958,                0.49254,                0.34857,                 1.0747,                  2.669,                 1.4157,                0.90752,             0.00015531,             0.00015531,             0.00015531
                    129,                0.99742,                 2.2492,                 1.2441,                0.89829,                0.87487,                0.45782,                 0.5088,                0.41213,                0.85056,                 0.4446,                0.49131,                0.34836,                 1.0734,                   2.67,                 1.4046,                0.90343,             0.00015323,             0.00015323,             0.00015323
                    130,                 1.0023,                 2.2448,                 1.2471,                0.89733,                 0.8828,                0.45724,                0.50917,                0.40875,                0.86024,                0.44469,                0.49127,                0.34696,                 1.0736,                 2.6665,                 1.4149,                 0.9036,             0.00015115,             0.00015115,             0.00015115
                    131,                 0.9922,                 2.2229,                 1.2528,                0.89548,                0.87737,                0.45814,                0.50925,                0.41122,                0.87026,                0.44534,                0.49534,                0.35137,                 1.0665,                 2.6898,                 1.4076,                0.89968,             0.00014908,             0.00014908,             0.00014908
                    132,                0.99382,                 2.2326,                 1.2394,                0.89247,                0.86838,                0.46044,                0.50698,                 0.4113,                0.84991,                0.44622,                0.49277,                0.35055,                 1.0674,                 2.6869,                 1.4207,                0.90117,               0.000147,               0.000147,               0.000147
                    133,                0.98197,                 2.1957,                 1.2191,                0.88988,                0.85672,                0.46423,                0.50858,                0.41267,                0.85062,                0.44476,                0.49319,                 0.3501,                 1.0591,                 2.6793,                 1.4158,                0.89905,             0.00014492,             0.00014492,             0.00014492
                    134,                0.97562,                 2.1971,                 1.2079,                0.89028,                0.87775,                 0.4573,                0.50891,                 0.4121,                 0.8636,                0.44565,                0.49538,                0.35027,                 1.0653,                 2.6656,                 1.4061,                0.90082,             0.00014285,             0.00014285,             0.00014285
                    135,                0.99027,                   2.21,                 1.2243,                0.89022,                0.86702,                0.46129,                0.50848,                0.41297,                0.86645,                0.44577,                0.49623,                0.35138,                 1.0624,                  2.672,                 1.3995,                0.89594,             0.00014077,             0.00014077,             0.00014077
                    136,                0.97965,                  2.211,                 1.2298,                0.88818,                 0.8829,                0.45596,                0.50903,                0.41444,                0.86702,                0.44542,                0.49387,                0.35144,                 1.0529,                 2.6682,                 1.3975,                0.89682,             0.00013869,             0.00013869,             0.00013869
                    137,                0.99452,                 2.2277,                 1.2167,                0.89134,                0.88577,                0.45761,                0.50891,                0.41346,                0.86865,                0.44452,                0.49329,                 0.3526,                 1.0546,                 2.6577,                 1.4033,                0.89768,             0.00013661,             0.00013661,             0.00013661
                    138,                 0.9728,                 2.1748,                  1.211,                0.88581,                0.86238,                0.46212,                0.51123,                0.41635,                0.87705,                0.44466,                0.49719,                0.35366,                 1.0513,                 2.6699,                  1.388,                0.89428,             0.00013454,             0.00013454,             0.00013454
                    139,                0.96603,                  2.179,                 1.2056,                0.88568,                 0.8648,                0.46258,                0.51064,                0.41528,                0.86081,                0.44594,                0.49558,                0.35121,                 1.0581,                 2.6653,                 1.3987,                0.89815,             0.00013246,             0.00013246,             0.00013246
                    140,                0.97142,                 2.1961,                 1.2116,                0.88598,                0.87858,                0.45932,                0.51111,                0.41627,                0.85849,                0.44738,                0.49681,                0.35199,                 1.0582,                 2.6535,                 1.4028,                 0.8999,             0.00013038,             0.00013038,             0.00013038
                    141,                0.97615,                 2.1975,                 1.2066,                0.88905,                 0.8652,                0.46115,                 0.5107,                0.41574,                0.85673,                0.45014,                0.49743,                0.35131,                 1.0597,                 2.6622,                 1.3972,                0.90099,             0.00012831,             0.00012831,             0.00012831
                    142,                0.98107,                 2.1767,                 1.2143,                0.88999,                0.86483,                0.46502,                0.51323,                0.41722,                0.84462,                0.45425,                0.49924,                0.35414,                  1.061,                 2.6631,                 1.4035,                0.89934,             0.00012623,             0.00012623,             0.00012623
                    143,                0.96692,                 2.1746,                 1.1935,                0.88336,                0.87653,                0.46288,                0.51491,                0.42006,                0.85518,                0.45101,                0.49903,                 0.3552,                  1.055,                 2.6502,                  1.382,                0.89785,             0.00012415,             0.00012415,             0.00012415
                    144,                  0.962,                 2.1606,                 1.1827,                0.88115,                0.86253,                0.46462,                0.51496,                0.41946,                0.86048,                0.45101,                0.50002,                0.35571,                 1.0561,                 2.6519,                 1.3886,                0.89636,             0.00012208,             0.00012208,             0.00012208
                    145,                0.96374,                 2.1801,                 1.1939,                0.88415,                0.86494,                0.46074,                0.51266,                0.41888,                0.87487,                0.44502,                0.49772,                0.35286,                 1.0432,                 2.6453,                 1.3814,                0.89018,                0.00012,                0.00012,                0.00012
                    146,                0.97735,                  2.184,                 1.1986,                0.88659,                0.84896,                0.46849,                0.51476,                0.41821,                0.85133,                0.44805,                0.49898,                0.35384,                 1.0534,                 2.6426,                 1.3864,                0.89694,             0.00011792,             0.00011792,             0.00011792
                    147,                0.97538,                 2.1762,                 1.1865,                0.88811,                0.86248,                0.46343,                 0.5125,                0.41833,                0.88016,                0.44561,                0.49898,                 0.3535,                 1.0468,                 2.6439,                  1.393,                 0.8912,             0.00011584,             0.00011584,             0.00011584
                    148,                0.97028,                 2.1851,                 1.1789,                0.87813,                0.88439,                0.45954,                0.51343,                0.41914,                0.86929,                0.44826,                0.50058,                0.35548,                 1.0451,                 2.6545,                 1.3799,                0.89005,             0.00011377,             0.00011377,             0.00011377
                    149,                0.95348,                 2.1445,                   1.17,                0.88042,                0.87446,                0.46336,                0.51522,                0.42172,                0.85604,                0.45328,                0.50066,                0.35636,                 1.0412,                 2.6616,                 1.3706,                0.88921,             0.00011169,             0.00011169,             0.00011169
                    150,                0.96743,                 2.1694,                 1.1848,                0.88495,                 0.8718,                0.46562,                0.51321,                0.42161,                0.86963,                0.45121,                0.49993,                0.35712,                 1.0363,                 2.6389,                 1.3738,                0.88903,             0.00010961,             0.00010961,             0.00010961
                    151,                0.94812,                 2.1271,                 1.1521,                0.88024,                0.89617,                0.46141,                0.51454,                0.42328,                 0.8768,                0.44904,                0.49959,                0.35878,                   1.04,                  2.649,                  1.372,                0.89157,             0.00010754,             0.00010754,             0.00010754
                    152,                0.97189,                 2.1871,                 1.1875,                0.87941,                 0.8708,                 0.4654,                0.51572,                0.42217,                0.87714,                0.44605,                0.49976,                0.35831,                   1.03,                 2.6534,                 1.3739,                0.88634,             0.00010546,             0.00010546,             0.00010546
                    153,                0.96334,                 2.1529,                  1.156,                0.87866,                0.87756,                0.46532,                0.51573,                0.42159,                0.87183,                0.45153,                0.50106,                0.35473,                 1.0274,                 2.6482,                 1.3759,                 0.8857,             0.00010338,             0.00010338,             0.00010338
                    154,                 0.9461,                 2.1322,                 1.1588,                0.87819,                0.87083,                0.46518,                0.51452,                0.42148,                0.85187,                0.45357,                 0.5015,                0.35692,                 1.0292,                  2.639,                 1.3755,                0.88774,             0.00010131,             0.00010131,             0.00010131
                    155,                0.94419,                 2.1584,                 1.1537,                0.87423,                0.85367,                 0.4706,                0.51656,                0.42251,                0.85232,                0.45278,                0.50334,                0.35843,                 1.0312,                 2.6484,                 1.3738,                0.88714,              9.923e-05,              9.923e-05,              9.923e-05
                    156,                0.95933,                 2.1587,                 1.1525,                0.87941,                0.87565,                 0.4645,                0.51618,                 0.4226,                0.85427,                0.45204,                 0.5018,                0.35672,                 1.0287,                 2.6365,                  1.366,                0.88732,             9.7153e-05,             9.7153e-05,             9.7153e-05
                    157,                 0.9489,                 2.1533,                 1.1354,                0.87478,                0.86695,                0.46849,                0.51721,                0.42438,                  0.853,                0.45439,                0.50113,                0.35761,                 1.0265,                  2.635,                 1.3741,                0.88754,             9.5076e-05,             9.5076e-05,             9.5076e-05
                    158,                0.93817,                 2.1151,                 1.1381,                0.87354,                0.86319,                0.46746,                 0.5156,                0.42443,                0.84613,                0.45765,                0.50365,                0.35823,                 1.0292,                 2.6253,                 1.3775,                0.89032,             9.2999e-05,             9.2999e-05,             9.2999e-05
                    159,                0.95502,                 2.1354,                 1.1469,                0.87854,                0.89327,                0.46385,                0.51757,                0.42564,                0.85239,                0.45685,                 0.5037,                0.35871,                 1.0275,                 2.6229,                 1.3718,                0.88949,             9.0922e-05,             9.0922e-05,             9.0922e-05
                    160,                0.93851,                 2.1331,                 1.1356,                0.87522,                0.87266,                0.47069,                0.51751,                 0.4243,                0.85245,                0.45773,                 0.5038,                0.35755,                 1.0242,                 2.6292,                 1.3701,                0.88747,             8.8845e-05,             8.8845e-05,             8.8845e-05
                    161,                0.95408,                 2.1449,                 1.1436,                0.87242,                0.88017,                0.46794,                0.51763,                0.42549,                0.86907,                0.45342,                0.50272,                0.35869,                 1.0188,                 2.6361,                 1.3628,                0.88441,             8.6768e-05,             8.6768e-05,             8.6768e-05
                    162,                0.92457,                 2.0993,                 1.1133,                0.86887,                0.87674,                0.46843,                 0.5175,                0.42646,                 0.8633,                0.45562,                0.50442,                0.36096,                 1.0185,                 2.6287,                  1.357,                 0.8862,             8.4691e-05,             8.4691e-05,             8.4691e-05
                    163,                0.95685,                  2.159,                 1.1602,                0.87678,                 0.8787,                0.46872,                0.51677,                0.42594,                 0.8584,                 0.4568,                0.50373,                0.36055,                  1.019,                 2.6309,                   1.36,                0.88491,             8.2614e-05,             8.2614e-05,             8.2614e-05
                    164,                0.93953,                 2.1493,                 1.1213,                0.87201,                0.86674,                0.47066,                0.51683,                0.42587,                0.84117,                0.45836,                0.50249,                0.36113,                 1.0171,                 2.6362,                 1.3512,                0.88332,             8.0537e-05,             8.0537e-05,             8.0537e-05
                    165,                0.95066,                 2.1418,                 1.1315,                0.87332,                0.88544,                0.46988,                0.51864,                0.42581,                0.86941,                0.45322,                0.50463,                0.36108,                 1.0156,                 2.6239,                 1.3469,                0.88529,              7.846e-05,              7.846e-05,              7.846e-05
                    166,                0.92269,                 2.0857,                 1.1227,                0.86789,                0.86383,                0.47107,                0.51695,                0.42607,                0.85616,                0.45842,                0.50533,                 0.3614,                 1.0148,                 2.6253,                 1.3478,                0.88388,             7.6383e-05,             7.6383e-05,             7.6383e-05
                    167,                0.94189,                 2.1301,                   1.14,                0.87222,                0.87959,                0.47084,                0.51804,                0.42616,                0.85942,                0.45744,                0.50564,                0.36048,                 1.0129,                 2.6269,                 1.3517,                0.88511,             7.4306e-05,             7.4306e-05,             7.4306e-05
                    168,                0.93514,                 2.1235,                 1.1199,                 0.8661,                0.86616,                 0.4711,                0.51883,                0.42823,                0.87081,                 0.4535,                0.50672,                0.36191,                 1.0054,                 2.6175,                 1.3416,                0.88226,             7.2229e-05,             7.2229e-05,             7.2229e-05
                    169,                 0.9302,                 2.1235,                 1.1003,                0.86962,                0.88641,                0.46827,                0.52052,                0.42884,                0.87034,                0.45656,                0.50753,                0.36389,                 1.0061,                 2.6174,                 1.3382,                0.88426,             7.0153e-05,             7.0153e-05,             7.0153e-05
                    170,                0.92057,                 2.0872,                 1.1025,                0.86833,                0.88788,                0.46912,                0.52056,                0.42878,                 0.8724,                0.45733,                 0.5074,                0.36292,                 1.0071,                 2.6143,                 1.3433,                0.88357,             6.8076e-05,             6.8076e-05,             6.8076e-05
                    171,                0.92851,                  2.105,                 1.1134,                0.86712,                 0.8894,                0.46886,                0.52131,                0.42839,                0.86588,                0.45859,                0.50685,                0.36267,                 1.0116,                 2.6085,                 1.3479,                0.88444,             6.5999e-05,             6.5999e-05,             6.5999e-05
                    172,                0.93282,                 2.1165,                 1.1135,                0.87209,                0.89132,                0.46764,                0.52163,                0.42871,                0.87331,                0.45706,                0.50686,                0.36315,                  1.011,                 2.6072,                 1.3381,                0.88448,             6.3922e-05,             6.3922e-05,             6.3922e-05
                    173,                0.92617,                 2.1052,                 1.1158,                0.86606,                0.89709,                0.46753,                0.51904,                0.42716,                0.87265,                0.45547,                0.50481,                0.36118,                   1.01,                  2.605,                 1.3441,                0.88369,             6.1845e-05,             6.1845e-05,             6.1845e-05
                    174,                0.93013,                  2.103,                  1.119,                0.86946,                0.89483,                0.46865,                0.51997,                0.42787,                0.87395,                0.45547,                0.50519,                0.36173,                 1.0105,                 2.6003,                 1.3429,                0.88466,             5.9768e-05,             5.9768e-05,             5.9768e-05
                    175,                0.94085,                  2.131,                 1.1131,                0.87019,                0.88568,                0.46799,                0.52075,                0.42875,                0.86931,                0.45519,                0.50629,                0.36212,                 1.0087,                 2.6084,                 1.3327,                0.88261,             5.7691e-05,             5.7691e-05,             5.7691e-05
                    176,                0.91459,                 2.0725,                 1.1028,                0.87016,                0.87697,                0.47249,                0.52091,                0.42827,                 0.8562,                 0.4589,                0.50648,                0.36356,                 1.0118,                 2.6055,                 1.3385,                 0.8837,             5.5614e-05,             5.5614e-05,             5.5614e-05
                    177,                0.91016,                  2.054,                 1.0781,                0.86607,                0.88542,                0.46918,                0.52111,                0.42846,                0.86291,                 0.4581,                0.50702,                0.36514,                 1.0063,                  2.611,                 1.3289,                0.88135,             5.3537e-05,             5.3537e-05,             5.3537e-05
                    178,                0.91698,                 2.0795,                  1.081,                 0.8637,                0.88476,                0.46855,                0.52155,                0.42961,                0.86161,                0.45733,                0.50702,                0.36364,                 1.0036,                 2.6044,                 1.3251,                0.88024,              5.146e-05,              5.146e-05,              5.146e-05
                    179,                0.90603,                  2.078,                 1.0854,                0.86274,                0.88419,                0.47082,                 0.5225,                0.42904,                0.86828,                0.45828,                 0.5068,                0.36425,                 1.0016,                 2.6002,                 1.3263,                0.88002,             4.9383e-05,             4.9383e-05,             4.9383e-05
                    180,                  0.911,                  2.086,                 1.0721,                0.86144,                 0.8953,                0.46849,                0.52252,                0.42965,                0.87788,                0.45755,                0.50776,                0.36396,                  1.001,                 2.5975,                 1.3296,                0.87919,             4.7306e-05,             4.7306e-05,             4.7306e-05
                    181,                0.90277,                 2.0585,                 1.0896,                0.86387,                0.89031,                0.46845,                0.52221,                0.43001,                0.86545,                0.45794,                0.50696,                0.36378,                      1,                 2.6001,                 1.3272,                0.87936,             4.5229e-05,             4.5229e-05,             4.5229e-05
                    182,                0.91686,                 2.0862,                 1.0931,                0.86343,                0.89267,                0.46733,                0.52305,                0.43122,                0.87461,                0.45558,                0.50715,                0.36378,                0.99626,                 2.5966,                 1.3285,                 0.8788,             4.3152e-05,             4.3152e-05,             4.3152e-05
                    183,                0.90737,                 2.0746,                 1.0819,                 0.8657,                0.88412,                0.46923,                0.52238,                0.43057,                0.87984,                0.45445,                0.50718,                0.36523,                0.99463,                 2.5903,                 1.3243,                 0.8783,             4.1075e-05,             4.1075e-05,             4.1075e-05
                    184,                0.92952,                 2.0996,                 1.0927,                0.86702,                0.89439,                0.46502,                0.52131,                0.43148,                0.88114,                0.45397,                0.50778,                0.36527,                0.99232,                 2.5947,                 1.3241,                0.87658,             3.8999e-05,             3.8999e-05,             3.8999e-05
                    185,                0.91871,                 2.0931,                 1.0877,                0.86293,                0.90311,                0.46219,                0.52115,                0.43248,                0.88242,                0.45222,                0.50815,                0.36515,                0.99269,                 2.5916,                 1.3241,                0.87727,             3.6922e-05,             3.6922e-05,             3.6922e-05
                    186,                0.90489,                 2.0835,                 1.0729,                0.86022,                0.87131,                0.47092,                0.52154,                 0.4316,                0.87893,                0.45336,                0.50813,                0.36553,                0.99037,                 2.5946,                 1.3205,                0.87585,             3.4845e-05,             3.4845e-05,             3.4845e-05
                    187,                0.90778,                 2.0646,                 1.0798,                0.86104,                0.87222,                0.47189,                0.52224,                0.43263,                0.88084,                0.45423,                0.50866,                0.36558,                0.98871,                 2.5869,                 1.3219,                 0.8751,             3.2768e-05,             3.2768e-05,             3.2768e-05
                    188,                0.89689,                 2.0582,                 1.0666,                0.85888,                0.89671,                0.46581,                0.52287,                0.43285,                0.88422,                0.45365,                0.50889,                0.36658,                0.98689,                  2.581,                 1.3216,                0.87387,             3.0691e-05,             3.0691e-05,             3.0691e-05
                    189,                0.93064,                 2.1182,                 1.0909,                0.86326,                0.88724,                0.46833,                0.52217,                  0.432,                0.89693,                 0.4498,                0.50942,                0.36576,                0.98893,                 2.5835,                 1.3253,                0.87405,             2.8614e-05,             2.8614e-05,             2.8614e-05
                    190,                 0.9057,                 2.0531,                 1.0854,                0.86376,                0.87861,                0.47029,                0.52321,                0.43313,                0.86016,                0.45869,                0.50935,                 0.3663,                0.98687,                 2.5823,                  1.323,                0.87352,             2.6537e-05,             2.6537e-05,             2.6537e-05
                    191,                0.91078,                 2.0758,                0.91691,                0.83457,                0.88709,                0.46923,                0.52185,                0.43142,                0.86573,                0.45871,                0.50892,                0.36527,                0.99168,                 2.5954,                  1.326,                0.87503,              2.446e-05,              2.446e-05,              2.446e-05
                    192,                0.90288,                 2.0451,                0.89417,                0.83229,                0.88609,                0.47014,                0.52233,                0.43012,                0.86661,                0.45879,                0.50922,                0.36468,                0.99382,                 2.6079,                 1.3305,                 0.8768,             2.2383e-05,             2.2383e-05,             2.2383e-05
                    193,                 0.8985,                 2.0608,                0.88889,                0.82752,                0.88752,                0.46969,                0.52204,                0.43092,                0.86764,                0.45855,                 0.5089,                0.36434,                0.99361,                 2.6108,                 1.3331,                0.87673,             2.0306e-05,             2.0306e-05,             2.0306e-05
                    194,                0.89306,                 2.0494,                0.88378,                0.83032,                0.89366,                0.46776,                0.52264,                0.43205,                 0.8712,                0.45803,                0.51028,                0.36604,                0.99141,                 2.6104,                 1.3328,                 0.8761,             1.8229e-05,             1.8229e-05,             1.8229e-05
                    195,                0.89506,                 2.0618,                0.88722,                0.82746,                0.89717,                0.46829,                 0.5235,                 0.4322,                0.87451,                0.45792,                0.51082,                0.36574,                0.99131,                 2.6053,                 1.3318,                0.87596,             1.6152e-05,             1.6152e-05,             1.6152e-05
                    196,                0.88895,                 2.0322,                0.88004,                0.82731,                0.89218,                0.46772,                0.52342,                 0.4328,                0.87378,                0.45683,                0.51029,                0.36547,                0.99195,                 2.6038,                 1.3297,                0.87616,             1.4075e-05,             1.4075e-05,             1.4075e-05
                    197,                0.88862,                 2.0437,                0.87136,                0.82498,                0.88797,                0.46935,                0.52378,                0.43279,                0.87216,                 0.4577,                0.51136,                0.36595,                0.99209,                 2.6076,                  1.331,                0.87587,             1.1998e-05,             1.1998e-05,             1.1998e-05
                    198,                0.89288,                 2.0508,                0.87519,                0.82613,                0.88594,                0.46954,                0.52428,                0.43332,                0.86762,                0.45845,                0.51152,                 0.3661,                0.99029,                 2.6038,                 1.3282,                0.87505,             9.9215e-06,             9.9215e-06,             9.9215e-06
                    199,                0.88554,                 2.0373,                0.87319,                0.82578,                0.88656,                0.46927,                0.52471,                0.43381,                0.86244,                0.45926,                0.51104,                0.36558,                0.98877,                 2.6031,                 1.3284,                0.87452,             7.8446e-06,             7.8446e-06,             7.8446e-06
                    200,                0.87545,                 2.0229,                0.86969,                0.82331,                0.87409,                0.47159,                0.52398,                0.43332,                0.86417,                0.45907,                0.51142,                0.36563,                0.98701,                 2.6032,                 1.3286,                0.87402,             5.7677e-06,             5.7677e-06,             5.7677e-06
